date,momentum3close,momentum4close,momentum5close,momentum8close,momentum9close,momentum10close,stoch3K,stoch3D,stoch4K,stoch4D,stoch5K,stoch5D,stoch8K,stoch8D,stoch9K,stoch9D,stoch10K,stoch10D,will6R,will7R,will8R,will9R,will10R,proc12close,proc13close,proc14close,proc15close,wadl15close,adosc2AD,adosc3AD,adosc4AD,adosc5AD,macd1530,cci15close,bollinger15upper,bollinger15mid,bollinger15lower,paverage2open,paverage2high,paverage2close,paverage2low,slope3high,slope4high,slope5high,slope10high,slope20high,slope30high,fourier10a0,fourier10a1,fourier10b1,fourier10w,fourier20a0,fourier20a1,fourier20b1,fourier20w,fourier30a0,fourier30a1,fourier30b1,fourier30w,sine5a0,sine5b1,sine5w,sine6a0,sine6b1,sine6w,open,high,low,close,B
2018-07-18,-0.0033399999999998986,-0.0043199999999998795,-0.0019099999999998563,-0.011109999999999953,-0.010680000000000023,-0.010109999999999841,-61.569416498989014,34.85432331091738,28.495102404274895,47.81200433897715,28.495102404274895,40.14373709097292,18.02816901408509,31.586854460094543,18.02816901408509,31.586854460094543,18.02816901408509,31.586854460094543,77.93103448275792,78.59531772575193,81.9718309859149,81.9718309859149,81.9718309859149,-0.001320675431148966,-0.0012007581930303243,0.0002920485487764084,-0.00288552102063522,2718.1855565910455,-1799187.6702231476,-1723477.6701294978,-1090273.767844341,-966644.2798154551,0.00015983556148135847,0.2627349278798497,1.176897381169729,1.1690153333333335,1.161133285496938,1.168155,1.1705,1.164935,1.162555,0.0025300000000000322,0.0020050000000000345,0.0013550000000000174,-0.000714787878787877,0.0003185789473684201,0.00020070522803114344,-0.0009345672258170891,0.0026176499420086374,0.0004256108420990357,1.1605824558874647,2.8402215691502616e-05,-0.003895988573869373,-0.0005451156160890844,1.0368966352739435,-0.00042456173222933,-0.003277681995681325,0.00264412821256454,1.1108430458157725,0.0023574423611287185,-0.004409725316293769,0.42282512557590934,-0.00045832278822983903,0.0023331586569314447,1.097364539851936,1.16537,1.16651,1.16022,1.16453,0
2018-07-19,-0.00546000000000002,-0.002389999999999892,-0.003369999999999873,-0.007349999999999968,-0.010159999999999947,-0.009730000000000016,6.145833333334242,-1.972470108715907,6.145833333334242,27.768661427099715,31.534954407295434,29.228409741788,27.759197324415336,22.79297187809185,23.380281690141487,21.3333333333339,23.380281690141487,21.3333333333339,68.46504559270457,71.37931034482682,72.24080267558466,76.61971830985851,76.61971830985851,-0.003190188246764919,-0.000505973054790766,-0.0003859579906167947,0.0011080665527104796,5224.9151873020555,-2075048.4958529335,-1999338.4957592837,-1366134.593474127,-1082797.0449839924,7.74117028279342e-06,0.2560674349012745,1.1767833563803716,1.1691013333333333,1.161419310286295,1.16494,1.1672,1.165005,1.158865,-0.0030250000000000554,-0.0006830000000000114,3.80000000000047e-05,-0.000917454545454546,0.0002552406015037575,0.0002512836484983295,-0.000714458564167858,0.0014720487376156937,-0.0026275576351345617,1.1587753836102321,0.00010164810741290286,-0.0024328499094364428,0.002927795883901698,1.0392483758888842,0.00032188750226326725,0.0035227445094463245,0.0005221108116097694,1.0405039091622597,0.0008499783357279436,-0.002995188288382872,0.7607602091995298,-0.00037312877488402985,0.0023219504060957405,1.4207528004952497,1.16451,1.16789,1.15751,1.16548,0
2018-07-20,0.006709999999999994,0.0011099999999999444,0.0041800000000000725,0.004510000000000014,-0.0007800000000000029,-0.003589999999999982,82.9011913104415,9.15920271492891,82.9011913104415,39.180709016016884,82.9011913104415,47.64374937400394,75.78475336322923,40.52403990057655,73.66127023661292,38.3565736469465,62.725344644751246,34.71126511632594,17.098808689558492,17.098808689558492,24.21524663677078,26.338729763387086,37.274655355248754,-0.0022049308724374026,0.002428990514963055,0.005128337063812718,0.005249028672390388,8076.308703709058,-1236475.7595761274,-1799521.1505310424,-1166317.2482458856,-882979.6997557512,0.0002577892608921495,0.253663627622924,1.177119242162021,1.1695093333333333,1.1618994245046457,1.165,1.170905,1.168765,1.160085,-0.0032999999999999696,-0.0021989999999999952,-0.0009129999999999861,-0.0010075757575757455,0.00023023308270676731,0.00034947274749721845,-0.00019514515796517266,-0.0021731252658251403,-0.003248119680930523,1.1556461472409234,0.0005916921711950464,0.0024816759459746368,0.0027228675101045132,1.0119725020525459,0.0003784010062366521,0.0024121059905968384,-0.002784911805997956,1.0440717628412524,0.0016650923134887948,-0.00557312974001112,1.0698822198267495,0.0019838512705417266,-0.004845123423917097,0.7754697366807556,1.16549,1.17392,1.16266,1.17205,0
2018-07-22,0.009539999999999882,0.008729999999999905,0.003129999999999855,0.007630000000000026,0.006529999999999925,0.0012399999999999078,159.53757225433353,82.86153229936976,97.52650176678394,62.19117547018656,97.52650176678394,70.65421582817363,97.52650176678394,67.02348415147617,90.39301310043672,62.47818834239704,88.2258923814595,58.110506238784076,2.4734982332160604,2.4734982332160604,2.4734982332160604,9.606986899563287,11.774107618540494,-0.0009700393972142347,-0.00048525505686845285,0.004156652782647996,0.006860651590384803,8103.708427503057,-1206759.9256668794,-1769805.3166217944,-1153424.0500151436,-870086.5015250093,0.0005757741528895632,0.2565902751706557,1.1777403749217863,1.1700426666666666,1.1623449584115468,1.1691699999999998,1.17425,1.17306,1.167525,0.003705000000000069,-3.299999999997194e-05,-0.0003879999999999884,-0.0004367878787878672,0.00022136090225563965,0.000339167964404894,-6.021420916541622e-05,-0.003868257633761535,0.00034708398057893287,1.1613000796063042,0.0006796748740435825,0.00356073304836995,-0.0012145026329170472,1.0044978595717973,0.0004805336267243752,-0.00039105205643939664,-0.0038693796742695543,1.057755799596788,-0.005931838628400281,0.010144095302965958,0.5203838584208783,0.0009300905988673145,-0.0050722928759500486,1.1906923178852484,1.17285,1.17458,1.17239,1.17407,0
2018-07-23,0.003909999999999858,0.004859999999999864,0.004049999999999887,0.0005399999999999849,0.002950000000000008,0.0018499999999999073,72.39488117001746,104.94454824493083,72.39488117001746,84.27419141574764,69.96466431095344,83.46411912939296,69.96466431095344,81.09197314698886,69.96466431095344,78.00631588266769,64.84716157205219,71.93279953275432,30.035335689046562,30.035335689046562,30.035335689046562,30.035335689046562,35.15283842794781,-0.005316253274812093,-0.004952306396303774,-0.0044694544711571015,0.0001539501030609103,6744.025452223044,-1159321.1007237232,-1661055.5356921824,-1044674.2690855315,-773137.8794864964,0.000562503437028461,0.25642349230792194,1.1777473714359041,1.1700546666666665,1.1623619618974288,1.17346,1.174785,1.17173,1.17039,0.0033449999999999314,0.0030240000000000045,0.0007589999999999986,4.587878787879642e-05,9.878947368421196e-05,0.00031144827586206917,-3.9114247675349466e-05,-0.0014504494065768236,0.0035813219722569635,1.1882898545375549,5.860371037573365e-05,0.000447986963845064,-0.003039691056146075,1.016450417856508,0.00023773586972495374,-0.0038901463611803353,-0.0010479470371575685,1.0552137018959775,-0.0021010229742210564,0.0071997319219467126,0.8539337956561668,-0.006484119510633555,0.010854849074259588,0.5769908489604046,1.17407,1.17499,1.16839,1.16939,0
2018-07-24,-0.003570000000000073,0.0029999999999998916,0.003949999999999898,0.0006099999999999994,-0.00036999999999998145,0.0020400000000000418,48.82550335570445,93.58598559335182,64.26479203280596,78.06205832320245,64.26479203280596,77.25198603684778,64.26479203280596,77.25198603684778,64.26479203280596,74.8741564813987,64.26479203280596,72.44594866210589,35.73520796719404,35.73520796719404,35.73520796719404,35.73520796719404,35.73520796719404,-0.0037089774306592396,-0.0060902997516246934,-0.005726636090571152,-0.005244159912824307,5931.609291124028,-2308972.0291772014,-1666963.7713267475,-972916.0797222633,-701379.6901232282,0.0004946807192451885,0.24302757045237677,1.1769348271135713,1.1696440000000001,1.162353172886429,1.171725,1.1733500000000001,1.1689349999999998,1.1669399999999999,0.0005349999999999522,0.0021959999999999536,0.002364999999999995,0.0005415151515151545,0.00010234586466165533,0.0003065717463848723,0.00020929835182136654,0.001546023533432571,0.0033286338736818444,1.2691688668110974,0.0002265726919859481,-0.0018339344524388433,-0.0022994141438592735,1.0302553092334603,0.0003540836858759854,-0.002727353036323061,0.0026523139258831396,1.056486238061398,0.0009446487622740492,0.005727647413934393,1.4863058672768825,0.0005166260768188292,0.0037809777776421027,1.0437127588970698,1.16938,1.17171,1.16549,1.16848,0
2018-07-25,-0.00022999999999995246,0.0017899999999999583,0.008359999999999923,0.0028999999999999027,0.005970000000000031,0.00499000000000005,82.57575757575765,67.93204736715985,90.67315490673164,75.77760936985167,93.42105263157902,75.88350299177948,93.42105263157902,75.88350299177948,93.42105263157902,75.88350299177948,93.42105263157902,74.17766874547905,6.578947368420986,6.578947368420986,6.578947368420986,6.578947368420986,6.578947368420986,0.005395960737961844,0.0008611648747047358,-0.0015310809431458813,-0.0011657491001609017,7894.964478624022,-2136579.0841014436,-1494570.8262509895,-757671.2018836577,-471592.7657811226,0.0007449209297487602,0.23404482906179913,1.1765740115385206,1.1695526666666667,1.1625313217948128,1.16893,1.1728049999999999,1.17116,1.1659549999999999,-0.001434999999999964,-0.0006220000000000114,0.0008709999999999774,0.00045109090909091314,5.518045112782277e-05,0.00027798665183537293,5.497213440120974e-05,0.0025734006718887183,0.003357425907333384,1.4632360157332631,0.0007081282180690067,-0.0013246994760770833,-0.0026969090058018724,1.1493026899906191,0.000535012273646507,0.00014607495775080534,0.003787188827505631,1.08064189999005,0.0073200714309555985,-0.010581846001492996,0.7355317957240871,0.0014668183096511586,-0.0016099722204837678,2.322827827752467,1.16848,1.1739,1.16642,1.17384,0
2018-07-26,-0.0049799999999999844,-0.009660000000000002,-0.007640000000000091,-0.0009300000000000974,-0.006530000000000147,-0.0034600000000000186,-11.368421052631184,40.01094662627697,-11.368421052631184,47.856508628968804,14.193025141929644,57.29295660210488,39.47368421052592,65.71984295830363,39.47368421052592,65.71984295830363,39.47368421052592,65.71984295830363,60.52631578947408,60.52631578947408,60.52631578947408,60.52631578947408,60.52631578947408,-0.0017403381228352735,-0.0026808503348922327,-0.007179216084172551,-0.009552243884182295,5301.066732499996,-2486746.671889864,-1813575.6540097243,-1076676.0296423924,-657724.2915924801,0.000397147336997028,0.22077163378863243,1.1754271490136592,1.1688040000000002,1.1621808509863412,1.171155,1.174145,1.169125,1.16512,-0.0005450000000000177,-0.0005319999999999992,-0.00029100000000001905,0.00040618181818181465,1.2744360902259495e-05,0.00022941713014460455,0.000102047223900021,-0.001947696151037021,-0.0014075748255251484,0.7933321120201359,-4.795517588000249e-05,-0.0005143446413473742,0.002559091171548392,0.9656440360904328,0.00015166160627722966,0.0032249078525865265,0.0006053688809552758,1.0382777121913036,-0.002857892698895512,0.0035754440589072533,0.88074181574055,-0.0010211108604215528,0.0007237391244702894,1.090827142448472,1.17383,1.17439,1.16382,1.16441,0
2018-07-27,-0.00262999999999991,-0.0035399999999998766,-0.008219999999999894,0.0013199999999999878,0.0005100000000000104,-0.005090000000000039,4.280618311535514,25.162651611553994,3.7894736842119534,27.698069179437468,3.7894736842119534,37.134517152573544,47.711670480549444,60.20213577421813,47.711670480549444,60.20213577421813,47.711670480549444,60.20213577421813,74.12814274128111,52.288329519450556,52.288329519450556,52.288329519450556,52.288329519450556,-0.002566625315480936,-0.0005058125578682731,-0.001447487880500856,-0.005951416658850802,6140.859326751007,-2743452.8720644605,-2017261.5858702401,-1282550.0762017544,-863598.3381518422,0.00019307512257671355,0.21291683549209525,1.1747261717314295,1.1683386666666666,1.1619511616019038,1.169105,1.170425,1.16513,1.16295,0.0013400000000000079,3.900000000001125e-05,-0.00014699999999998604,0.00036545454545454153,-4.1157894736838445e-05,0.00020113459399332623,-0.0001722495675062998,-0.0027141997881701264,0.001714131888159373,0.7909029463711107,-6.640542601999048e-05,0.0016119154666823304,0.0021225609149133355,0.9811686852501238,3.0112638522079488e-05,0.0020192868086061503,-0.002279689651690637,1.0366632024784868,-0.0016187036714701037,0.004264075582976145,1.5554793441708896,-0.0010211108604215528,0.0007237391244702894,1.090827142448472,1.16438,1.16646,1.16208,1.16585,0
2018-07-29,-0.007879999999999887,-0.0025199999999998557,-0.003429999999999822,0.00048000000000003595,0.0014300000000000423,0.0006200000000000649,20.24597918637689,4.38605881509374,20.24597918637689,4.222343939319219,19.15846016114637,12.380319662429327,48.34096109839873,45.17543859649137,48.34096109839873,45.17543859649137,48.34096109839873,45.17543859649137,80.84153983885363,73.23600973235934,51.65903890160127,51.65903890160127,51.65903890160127,-0.0016354560010958894,-0.002472515720579918,-0.00041150852165547646,-0.001353272693012586,6143.002013517008,-2747316.7233755295,-2021125.437181309,-1286413.9275128234,-867603.414470374,3.0946697020972636e-05,0.2165050923799353,1.1747284861047316,1.1682333333333335,1.1617381805619353,1.16521,1.1662750000000002,1.165905,1.1638549999999999,-0.0037199999999999456,-0.0015259999999999829,-0.0014379999999999838,4.072727272727309e-05,-0.00020508270676691405,0.00014520578420467245,1.5765898968863657e-05,0.00027667932229575107,0.0025358023981359775,0.7095468371165607,-0.0003104387871135672,0.002324413182637025,0.000400565935097789,1.007545073108778,-1.0857339987125346e-05,-0.0003496871396387443,-0.003023712635212669,1.0584174023796975,0.0014088725872087539,-0.003939215432432645,0.737574570799625,-0.0019168831828744429,0.003521455889633036,1.5535543477443694,1.16604,1.16609,1.16563,1.16596,0
2018-07-30,0.006350000000000078,-0.0030799999999999716,0.0022800000000000598,-0.0012900000000000134,0.005279999999999951,0.006229999999999958,70.51177904142966,31.679458846447357,70.51177904142966,31.515743970672833,70.51177904142966,31.153237628929332,67.23470178156497,54.42911112017104,75.80091533180794,57.284515636918705,75.80091533180794,57.284515636918705,32.76529821843504,32.76529821843504,32.76529821843504,24.19908466819205,24.19908466819205,-0.00015372265017854798,0.002474590493805012,0.0016340847841896551,0.003703576694900811,7304.415873189019,-2167886.504191975,-1940914.4457158342,-1206202.9360473484,-787392.423004899,0.00017833933248545542,0.21791098614706428,1.1750586629177453,1.1685213333333333,1.1619840037489213,1.1659950000000001,1.168995,1.16836,1.165225,-0.004149999999999987,-0.003135999999999961,-0.0018679999999999808,-0.00010157575757575285,-0.00031120300751879415,8.597330367074638e-05,0.00014684851510369108,-0.0006419944162533417,0.004738578210902553,1.7024935654480151,-0.00023300895426264662,0.001213372204617187,-0.0019341310019529033,0.964216823654103,-4.5035662397569573e-05,-0.0031600938472609494,0.00031208650231655016,1.0045289440884015,0.00039076659416727193,-0.005135758224961785,1.2847741584440617,0.0017659719551566004,-0.00453747853237844,0.7492853162980166,1.16595,1.1719,1.16482,1.17076,0
