Gmt time,Open,High,Low,Close,Volume
05.01.2022 18:00:00.000,1.13415,1.13447,1.13359,1.13377,1697.33
05.01.2022 19:00:00.000,1.13378,1.13399,1.13083,1.13104,9240.21
05.01.2022 20:00:00.000,1.13106,1.13134,1.13024,1.13114,2311.625
05.01.2022 21:00:00.000,1.13112,1.13169,1.13083,1.13169,826.16
05.01.2022 22:00:00.000,1.13169,1.13183,1.13091,1.13118,663.9025
05.01.2022 23:00:00.000,1.13110,1.13146,1.13091,1.13109,817.8
06.01.2022 00:00:00.000,1.13110,1.13134,1.13078,1.13083,1323.21
06.01.2022 01:00:00.000,1.13084,1.13189,1.13049,1.13168,1935.14
06.01.2022 02:00:00.000,1.13170,1.13208,1.13123,1.13194,2429.5901
06.01.2022 03:00:00.000,1.13193,1.13193,1.13089,1.13154,1792.29
06.01.2022 04:00:00.000,1.13155,1.13166,1.13115,1.13126,1660.71
06.01.2022 05:00:00.000,1.13124,1.13125,1.13072,1.13094,1365.01
06.01.2022 06:00:00.000,1.13095,1.13095,1.12963,1.12974,2323.49
06.01.2022 07:00:00.000,1.12973,1.12976,1.12848,1.12899,4069.29
06.01.2022 08:00:00.000,1.12900,1.13095,1.12850,1.12940,5048.8198
06.01.2022 09:00:00.000,1.12939,1.13088,1.12888,1.13054,4671.8301
06.01.2022 10:00:00.000,1.13056,1.13270,1.13047,1.13125,5012.3799
06.01.2022 11:00:00.000,1.13126,1.13218,1.13022,1.13134,4397.98
06.01.2022 12:00:00.000,1.13134,1.13186,1.13049,1.13135,4778.9102
06.01.2022 13:00:00.000,1.13136,1.13202,1.13032,1.13125,7498.6099
06.01.2022 14:00:00.000,1.13124,1.13321,1.13063,1.13222,8530.8398
06.01.2022 15:00:00.000,1.13222,1.13300,1.12931,1.12961,13967.8301
06.01.2022 16:00:00.000,1.12958,1.13095,1.12904,1.13074,9681.5898
06.01.2022 17:00:00.000,1.13073,1.13095,1.12936,1.12960,7843.7798
06.01.2022 18:00:00.000,1.12959,1.12980,1.12884,1.12919,4301.75
06.01.2022 19:00:00.000,1.12918,1.13000,1.12869,1.12870,4366.02
06.01.2022 20:00:00.000,1.12870,1.12943,1.12864,1.12915,3037.9399
06.01.2022 21:00:00.000,1.12915,1.13007,1.12874,1.13002,1284.55
06.01.2022 22:00:00.000,1.13004,1.13008,1.12959,1.12974,288.0675
06.01.2022 23:00:00.000,1.12978,1.12986,1.12942,1.12951,1383.3101
07.01.2022 00:00:00.000,1.12952,1.12980,1.12902,1.12961,1553.12
07.01.2022 01:00:00.000,1.12962,1.13009,1.12962,1.13009,1444.01
07.01.2022 02:00:00.000,1.13008,1.13018,1.12953,1.12958,1215.35
07.01.2022 03:00:00.000,1.12959,1.13020,1.12958,1.12994,961.55
07.01.2022 04:00:00.000,1.12993,1.13034,1.12983,1.13010,1355.03
07.01.2022 05:00:00.000,1.13011,1.13035,1.13002,1.13024,997.27
07.01.2022 06:00:00.000,1.13025,1.13035,1.12985,1.12994,1664.12
07.01.2022 07:00:00.000,1.12994,1.13061,1.12983,1.13058,3661.73
07.01.2022 08:00:00.000,1.13058,1.13155,1.13017,1.13124,4708.0601
07.01.2022 09:00:00.000,1.13125,1.13177,1.13096,1.13151,4706.46
07.01.2022 10:00:00.000,1.13153,1.13194,1.13037,1.13063,3611.5601
07.01.2022 11:00:00.000,1.13063,1.13084,1.13011,1.13046,2919.8301
07.01.2022 12:00:00.000,1.13050,1.13053,1.12963,1.12977,4115.8799
07.01.2022 13:00:00.000,1.12976,1.13231,1.12925,1.13017,15204.0801
07.01.2022 14:00:00.000,1.13018,1.13348,1.12992,1.13302,10102.7803
07.01.2022 15:00:00.000,1.13302,1.13494,1.13297,1.13474,8859.6904
07.01.2022 16:00:00.000,1.13474,1.13572,1.13379,1.13566,6095.6001
07.01.2022 17:00:00.000,1.13567,1.13588,1.13497,1.13568,3976.4199
07.01.2022 18:00:00.000,1.13567,1.13623,1.13552,1.13577,2140.04
07.01.2022 19:00:00.000,1.13576,1.13650,1.13569,1.13629,1617.0699
07.01.2022 20:00:00.000,1.13629,1.13642,1.13575,1.13616,1170.985
07.01.2022 21:00:00.000,1.13615,1.13633,1.13588,1.13629,1635.34
07.01.2022 22:00:00.000,1.13629,1.13629,1.13629,1.13629,0
07.01.2022 23:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 00:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 01:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 02:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 03:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 04:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 05:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 06:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 07:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 08:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 09:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 10:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 11:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 12:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 13:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 14:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 15:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 16:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 17:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 18:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 19:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 20:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 21:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 22:00:00.000,1.13629,1.13629,1.13629,1.13629,0
08.01.2022 23:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 00:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 01:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 02:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 03:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 04:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 05:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 06:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 07:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 08:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 09:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 10:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 11:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 12:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 13:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 14:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 15:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 16:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 17:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 18:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 19:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 20:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 21:00:00.000,1.13629,1.13629,1.13629,1.13629,0
09.01.2022 22:00:00.000,1.13575,1.13619,1.13541,1.13595,4319.7246
09.01.2022 23:00:00.000,1.13597,1.13620,1.13500,1.13539,3006.9951
10.01.2022 00:00:00.000,1.13539,1.13584,1.13517,1.13554,2600.2
10.01.2022 01:00:00.000,1.13553,1.13567,1.13501,1.13505,3387.6001
10.01.2022 02:00:00.000,1.13506,1.13522,1.13394,1.13397,2858.3799
10.01.2022 03:00:00.000,1.13398,1.13398,1.13340,1.13378,1302.29
10.01.2022 04:00:00.000,1.13375,1.13409,1.13334,1.13345,651.49
10.01.2022 05:00:00.000,1.13344,1.13356,1.13322,1.13351,805.79
10.01.2022 06:00:00.000,1.13352,1.13356,1.13267,1.13337,2642
10.01.2022 07:00:00.000,1.13337,1.13366,1.13272,1.13293,6147.6602
10.01.2022 08:00:00.000,1.13293,1.13363,1.13209,1.13359,13285.0898
10.01.2022 09:00:00.000,1.13359,1.13448,1.13260,1.13268,6294.9902
10.01.2022 10:00:00.000,1.13269,1.13344,1.13228,1.13299,4390.4102
10.01.2022 11:00:00.000,1.13298,1.13365,1.13226,1.13256,4315.7002
10.01.2022 12:00:00.000,1.13256,1.13297,1.13119,1.13164,5345.9302
10.01.2022 13:00:00.000,1.13162,1.13244,1.12951,1.12973,8290.1699
10.01.2022 14:00:00.000,1.12973,1.12981,1.12852,1.12976,11484.4902
10.01.2022 15:00:00.000,1.12971,1.13274,1.12929,1.13188,7280.0698
10.01.2022 16:00:00.000,1.13186,1.13290,1.13163,1.13277,3796.8201
10.01.2022 17:00:00.000,1.13276,1.13350,1.13276,1.13287,1904.3
10.01.2022 18:00:00.000,1.13287,1.13312,1.13211,1.13224,1610.1899
10.01.2022 19:00:00.000,1.13226,1.13272,1.13202,1.13235,1477.16
10.01.2022 20:00:00.000,1.13234,1.13303,1.13224,1.13266,1711.37
10.01.2022 21:00:00.000,1.13261,1.13304,1.13252,1.13283,691.01
10.01.2022 22:00:00.000,1.13288,1.13322,1.13247,1.13278,764.8486
10.01.2022 23:00:00.000,1.13279,1.13328,1.13279,1.13303,613.97
11.01.2022 00:00:00.000,1.13301,1.13350,1.13287,1.13332,1427.42
11.01.2022 01:00:00.000,1.13331,1.13419,1.13325,1.13366,2708.3101
11.01.2022 02:00:00.000,1.13367,1.13439,1.13348,1.13383,1292.74
11.01.2022 03:00:00.000,1.13384,1.13427,1.13373,1.13417,1148.63
11.01.2022 04:00:00.000,1.13418,1.13418,1.13380,1.13411,729.91
11.01.2022 05:00:00.000,1.13411,1.13445,1.13387,1.13391,997.89
11.01.2022 06:00:00.000,1.13393,1.13435,1.13318,1.13365,1870.25
11.01.2022 07:00:00.000,1.13367,1.13448,1.13350,1.13420,3372.01
11.01.2022 08:00:00.000,1.13417,1.13519,1.13393,1.13496,4968.73
11.01.2022 09:00:00.000,1.13495,1.13521,1.13290,1.13335,4465.3901
11.01.2022 10:00:00.000,1.13336,1.13392,1.13267,1.13305,4241.3701
11.01.2022 11:00:00.000,1.13306,1.13438,1.13262,1.13389,3841.1899
11.01.2022 12:00:00.000,1.13388,1.13423,1.13307,1.13313,4267.8301
11.01.2022 13:00:00.000,1.13314,1.13388,1.13235,1.13261,5190.1899
11.01.2022 14:00:00.000,1.13264,1.13305,1.13132,1.13235,5909.8999
11.01.2022 15:00:00.000,1.13235,1.13454,1.13231,1.13405,6121.8198
11.01.2022 16:00:00.000,1.13404,1.13687,1.13404,1.13622,4978.7402
11.01.2022 17:00:00.000,1.13620,1.13634,1.13530,1.13544,2165.27
11.01.2022 18:00:00.000,1.13543,1.13686,1.13523,1.13669,1939.78
11.01.2022 19:00:00.000,1.13666,1.13756,1.13631,1.13670,2769.3701
11.01.2022 20:00:00.000,1.13669,1.13695,1.13641,1.13659,1671.8
11.01.2022 21:00:00.000,1.13658,1.13701,1.13652,1.13687,766.585
11.01.2022 22:00:00.000,1.13691,1.13731,1.13680,1.13696,337.22
11.01.2022 23:00:00.000,1.13696,1.13711,1.13659,1.13663,836.55
12.01.2022 00:00:00.000,1.13664,1.13736,1.13662,1.13711,1161.96
12.01.2022 01:00:00.000,1.13711,1.13723,1.13644,1.13703,1692.61
12.01.2022 02:00:00.000,1.13700,1.13737,1.13680,1.13722,1234.28
12.01.2022 03:00:00.000,1.13722,1.13757,1.13716,1.13750,955.4
12.01.2022 04:00:00.000,1.13750,1.13753,1.13727,1.13728,635.91
12.01.2022 05:00:00.000,1.13728,1.13782,1.13728,1.13734,1140.75
12.01.2022 06:00:00.000,1.13735,1.13753,1.13644,1.13644,1192.4
12.01.2022 07:00:00.000,1.13646,1.13678,1.13554,1.13586,3009.79
12.01.2022 08:00:00.000,1.13588,1.13694,1.13553,1.13672,4100.4702
12.01.2022 09:00:00.000,1.13672,1.13737,1.13625,1.13674,3827.8799
12.01.2022 10:00:00.000,1.13674,1.13684,1.13549,1.13575,3328.6201
12.01.2022 11:00:00.000,1.13574,1.13654,1.13564,1.13617,3489.4199
12.01.2022 12:00:00.000,1.13619,1.13669,1.13599,1.13636,3097.5601
12.01.2022 13:00:00.000,1.13635,1.14155,1.13616,1.14100,9417.0703
12.01.2022 14:00:00.000,1.14104,1.14183,1.13948,1.14158,8040.0498
12.01.2022 15:00:00.000,1.14159,1.14253,1.14123,1.14208,7366.3901
12.01.2022 16:00:00.000,1.14210,1.14322,1.14190,1.14315,5167.4902
12.01.2022 17:00:00.000,1.14315,1.14451,1.14288,1.14441,3761.9099
12.01.2022 18:00:00.000,1.14441,1.14451,1.14386,1.14390,2751.6799
12.01.2022 19:00:00.000,1.14389,1.14529,1.14384,1.14504,3329.8799
12.01.2022 20:00:00.000,1.14502,1.14512,1.14445,1.14501,1928.735
12.01.2022 21:00:00.000,1.14502,1.14508,1.14402,1.14428,962.485
12.01.2022 22:00:00.000,1.14428,1.14455,1.14406,1.14413,282.2
12.01.2022 23:00:00.000,1.14411,1.14452,1.14398,1.14398,663.58
13.01.2022 00:00:00.000,1.14396,1.14484,1.14395,1.14415,1976.7
13.01.2022 01:00:00.000,1.14416,1.14451,1.14359,1.14391,2294.8799
13.01.2022 02:00:00.000,1.14392,1.14460,1.14384,1.14423,1313.4301
13.01.2022 03:00:00.000,1.14422,1.14436,1.14360,1.14424,1483.1801
13.01.2022 04:00:00.000,1.14425,1.14474,1.14423,1.14425,1100.53
13.01.2022 05:00:00.000,1.14424,1.14465,1.14409,1.14414,969.07
13.01.2022 06:00:00.000,1.14415,1.14431,1.14385,1.14388,1395.16
13.01.2022 07:00:00.000,1.14389,1.14667,1.14388,1.14649,4048.8601
13.01.2022 08:00:00.000,1.14649,1.14785,1.14625,1.14664,5728.1401
13.01.2022 09:00:00.000,1.14665,1.14751,1.14586,1.14715,4537.23
13.01.2022 10:00:00.000,1.14714,1.14778,1.14577,1.14609,5468.9102
13.01.2022 11:00:00.000,1.14609,1.14699,1.14587,1.14627,3773.0601
13.01.2022 12:00:00.000,1.14629,1.14699,1.14534,1.14587,4879.2798
13.01.2022 13:00:00.000,1.14588,1.14720,1.14580,1.14720,6139.1899
13.01.2022 14:00:00.000,1.14721,1.14820,1.14683,1.14739,5363.98
13.01.2022 15:00:00.000,1.14737,1.14778,1.14474,1.14608,7727.9502
13.01.2022 16:00:00.000,1.14609,1.14720,1.14569,1.14656,4393.5898
13.01.2022 17:00:00.000,1.14655,1.14675,1.14551,1.14615,2858.8899
13.01.2022 18:00:00.000,1.14616,1.14665,1.14579,1.14589,2584.49
13.01.2022 19:00:00.000,1.14588,1.14654,1.14576,1.14617,3043.1499
13.01.2022 20:00:00.000,1.14615,1.14625,1.14511,1.14525,2705.175
13.01.2022 21:00:00.000,1.14520,1.14560,1.14512,1.14553,740.881
13.01.2022 22:00:00.000,1.14564,1.14623,1.14550,1.14578,1114.1025
13.01.2022 23:00:00.000,1.14579,1.14597,1.14554,1.14567,860.15
14.01.2022 00:00:00.000,1.14568,1.14589,1.14515,1.14567,2264.54
14.01.2022 01:00:00.000,1.14566,1.14684,1.14563,1.14664,2994.0701
14.01.2022 02:00:00.000,1.14664,1.14716,1.14628,1.14713,2621.9199
14.01.2022 03:00:00.000,1.14713,1.14759,1.14692,1.14740,1756.09
14.01.2022 04:00:00.000,1.14740,1.14769,1.14713,1.14740,1251.12
14.01.2022 05:00:00.000,1.14739,1.14830,1.14737,1.14790,1380.39
14.01.2022 06:00:00.000,1.14791,1.14809,1.14694,1.14700,1934.16
14.01.2022 07:00:00.000,1.14699,1.14725,1.14604,1.14661,4084.26
14.01.2022 08:00:00.000,1.14658,1.14748,1.14625,1.14685,5667.73
14.01.2022 09:00:00.000,1.14683,1.14691,1.14575,1.14585,5160.8398
14.01.2022 10:00:00.000,1.14584,1.14613,1.14542,1.14570,3551.8401
14.01.2022 11:00:00.000,1.14568,1.14594,1.14486,1.14522,3430.3
14.01.2022 12:00:00.000,1.14521,1.14563,1.14421,1.14438,4499.1499
14.01.2022 13:00:00.000,1.14439,1.14554,1.14334,1.14384,7857.8901
14.01.2022 14:00:00.000,1.14384,1.14501,1.14302,1.14423,7440.2002
14.01.2022 15:00:00.000,1.14422,1.14427,1.14240,1.14333,6659.7202
14.01.2022 16:00:00.000,1.14332,1.14360,1.14093,1.14145,4451.21
14.01.2022 17:00:00.000,1.14145,1.14145,1.13986,1.14022,3136.28
14.01.2022 18:00:00.000,1.14023,1.14115,1.14015,1.14099,1728.9
14.01.2022 19:00:00.000,1.14100,1.14178,1.14070,1.14153,1357.04
14.01.2022 20:00:00.000,1.14154,1.14180,1.14134,1.14151,1234.985
14.01.2022 21:00:00.000,1.14152,1.14175,1.14126,1.14167,1224.5
14.01.2022 22:00:00.000,1.14167,1.14167,1.14167,1.14167,0
14.01.2022 23:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 00:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 01:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 02:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 03:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 04:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 05:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 06:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 07:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 08:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 09:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 10:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 11:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 12:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 13:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 14:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 15:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 16:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 17:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 18:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 19:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 20:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 21:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 22:00:00.000,1.14167,1.14167,1.14167,1.14167,0
15.01.2022 23:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 00:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 01:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 02:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 03:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 04:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 05:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 06:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 07:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 08:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 09:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 10:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 11:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 12:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 13:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 14:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 15:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 16:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 17:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 18:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 19:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 20:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 21:00:00.000,1.14167,1.14167,1.14167,1.14167,0
16.01.2022 22:00:00.000,1.14206,1.14206,1.14140,1.14170,407.18
16.01.2022 23:00:00.000,1.14170,1.14174,1.14059,1.14116,1847
17.01.2022 00:00:00.000,1.14116,1.14120,1.14037,1.14079,1577.53
17.01.2022 01:00:00.000,1.14079,1.14089,1.14003,1.14051,2269.1899
17.01.2022 02:00:00.000,1.14050,1.14180,1.14041,1.14161,1348.84
17.01.2022 03:00:00.000,1.14161,1.14199,1.14146,1.14185,1123.46
17.01.2022 04:00:00.000,1.14186,1.14215,1.14166,1.14192,707.87
17.01.2022 05:00:00.000,1.14194,1.14227,1.14167,1.14192,1074.23
17.01.2022 06:00:00.000,1.14193,1.14209,1.14122,1.14128,1059.1801
17.01.2022 07:00:00.000,1.14126,1.14283,1.14126,1.14254,2457.48
17.01.2022 08:00:00.000,1.14254,1.14346,1.14218,1.14286,3725.3201
17.01.2022 09:00:00.000,1.14286,1.14332,1.14172,1.14241,4027.55
17.01.2022 10:00:00.000,1.14239,1.14258,1.14151,1.14202,2774.48
17.01.2022 11:00:00.000,1.14202,1.14267,1.14064,1.14144,3948.5801
17.01.2022 12:00:00.000,1.14145,1.14168,1.13954,1.13966,3988.3601
17.01.2022 13:00:00.000,1.13965,1.14063,1.13921,1.14018,4112.52
17.01.2022 14:00:00.000,1.14017,1.14149,1.13958,1.14117,4251.3198
17.01.2022 15:00:00.000,1.14117,1.14118,1.13972,1.14041,3859.8101
17.01.2022 16:00:00.000,1.14042,1.14099,1.14008,1.14097,2299.6299
