date,momentum3close,momentum4close,momentum5close,momentum8close,momentum9close,momentum10close,stoch3K,stoch3D,stoch4K,stoch4D,stoch5K,stoch5D,stoch8K,stoch8D,stoch9K,stoch9D,stoch10K,stoch10D,will6R,will7R,will8R,will9R,will10R,proc12close,proc13close,proc14close,proc15close,wadl15close,adosc2AD,adosc3AD,adosc4AD,adosc5AD,macd1530,cci15close,bollinger15upper,bollinger15mid,bollinger15lower,paverage2open,paverage2high,paverage2close,paverage2low,slope3high,slope4high,slope5high,slope10high,slope20high,slope30high,fourier10a0,fourier10a1,fourier10b1,fourier10w,fourier20a0,fourier20a1,fourier20b1,fourier20w,fourier30a0,fourier30a1,fourier30b1,fourier30w,sine5a0,sine5b1,sine5w,sine6a0,sine6b1,sine6w,market0Market,open,high,low,close
2022-04-01 06:00:00,-0.0004499999999998394,-0.0008899999999998354,-0.0013399999999998968,-0.00028999999999990145,-0.0005499999999998284,-0.00031000000000003247,-21.359223300958107,18.547225326542506,-15.827338129488243,20.3911870503658,-15.827338129488243,29.736211031178104,-10.273972602730872,34.44818391002567,-9.523809523812401,35.40534129706121,-3.2051282051207233,44.93303935979352,115.82733812948824,115.82733812948824,110.27397260273086,109.5238095238124,103.20512820512073,-0.00013280212483388442,0.0008330305474075584,0.0003897564907742831,0.00013283740701389878,-45.075402946999546,-211000.26382671017,-190462.0652593437,-171435.95915653952,-148697.87852631076,-0.000641511490547142,0.04165466493824615,1.1310696399481472,1.1298199999999998,1.1285703600518524,1.1303100000000001,1.130675,1.1299299999999999,1.129655,7.999999999996898e-05,-9.00000000000123e-05,-9.40000000000163e-05,8.10909090909007e-05,-0.0003009999999999961,-0.00026188209121245747,1.2870258825543723e-05,-8.209674122669653e-05,-0.0005344483366164751,1.5020833345025124,-0.00037732343746172244,0.000648654027379117,0.00044030712447661773,1.1023796784080062,-0.00023207067750491642,5.359000265220407e-05,-0.0005406105814279825,1.0754416203493453,-0.0007742649405439934,0.0010799861681956907,0.7982313877297817,-0.0004294112420319227,0.0004834668080407922,0.6693385502854283,0.0,1.13052,1.13074,1.12922,1.12935
2022-04-01 07:00:00,-0.0009099999999999664,-0.0006199999999998429,-0.0010599999999998388,-0.0010499999999999954,-0.00045999999999990493,-0.0007199999999998319,-50.52631578948894,-1.4198799366252903,-37.49999999999199,4.7661870503636505,-28.057553956826602,7.913669064752091,-28.057553956826602,10.352076180825414,-21.91780821916933,13.237409470286869,-21.088435374153875,15.681338679519065,128.0575539568266,128.0575539568266,128.0575539568266,121.91780821916933,121.08843537415387,-0.0005222301884453194,-0.00028331119964575117,0.0006823760867062145,0.00023916875570239652,-47.09204551799886,-242292.99337671613,-204443.14442671425,-183605.3539815384,-159554.02930544634,-0.0006608845694340282,0.04000888790153437,1.131038266637046,1.129838,1.1286377333629538,1.1299299999999999,1.130105,1.1292650000000002,1.12879,7.00000000000145e-05,8.80000000000214e-05,-2.7999999999983594e-05,7.012121212120049e-05,-0.00024755639097743984,-0.0002442736373748588,-3.160528556839057e-05,-0.00040239850216641413,0.0004013870046981667,1.4053572246399573,-0.0003329446287043476,0.0006059914552048893,-0.00044081929822794625,1.0725980193890903,-0.00021530426934513196,-0.0004459381504062317,-0.00028221671027878784,1.069171033425948,-0.0001947251239919337,0.0007357851814940764,1.5007211384198675,-0.00026646058441919624,0.00034185403190986087,0.9823269310992779,0.0,1.12934,1.12947,1.12836,1.12918
2022-04-01 08:00:00,-0.0015299999999998093,-0.0011099999999999444,-0.0008199999999998209,-0.0016199999999999548,-0.0012499999999999734,-0.0006599999999998829,-15.78947368419515,-29.225004258214067,-15.78947368419515,-23.038937271225123,-15.78947368419515,-19.891455256836686,-13.79310344826354,-17.374876669273675,-13.79310344826354,-15.078240397081752,-13.79310344826354,-12.695555675846043,113.79310344826354,113.79310344826354,113.79310344826354,113.79310344826354,113.79310344826354,-0.0006019510295133171,-0.0006992573709691764,-0.0004603806994243948,0.0005051355447046566,-53.52118853399868,-250125.76995566167,-212275.9210056598,-191438.13056048396,-167386.80588439188,-0.0006820848158757276,0.034353715632867717,1.1309066114689859,1.1298759999999999,1.128845388531014,1.129265,1.129765,1.12908,1.128555,-0.0005699999999999594,-0.0003260000000000041,-0.00018199999999999328,-2.5575757575769025e-05,-0.00019408270676691478,-0.00023898331479421398,-8.646440285775785e-05,0.00032821729759995575,0.0004421684643454418,1.361960366331424,-0.0002877277562092278,-5.126518440520879e-05,-0.0006708330050313432,1.0994456209812862,-0.00014781342312542882,-0.0003579266108274519,-0.0003340120923565343,1.1510027334122201,0.00047445713118216383,-0.0010421585520300513,0.6335210843081923,-0.0002505953625577472,0.000577739792341848,1.385632705925965,0.0,1.12919,1.13006,1.12875,1.12898
2022-04-01 09:00:00,0.0008699999999999264,-0.00028999999999990145,0.00012999999999996348,-0.00046999999999997044,-0.00038000000000004697,-1.0000000000065512e-05,78.15126050419893,3.945157010171618,78.15126050419893,8.287262273337268,78.15126050419893,11.434744287725707,71.53846153846226,9.895934711124035,71.53846153846226,11.942516623676468,71.53846153846226,12.218974238681618,21.848739495801063,28.46153846153774,28.46153846153774,28.46153846153774,28.46153846153774,0.00028321090361987613,0.0004957243772461572,0.00039831116067877664,0.000637450199203235,-44.64089161199893,-239077.78150701246,-209630.50775692056,-188792.71731174472,-164741.39263565265,-0.000626390547534772,0.034086537863180666,1.1309465961358953,1.129924,1.1289014038641045,1.12908,1.130455,1.1296,1.12854,-0.00034000000000000696,-0.00029199999999995896,-0.0002219999999999889,-7.3818181818185e-05,-0.00013212030075187742,-0.0002313570634037796,-7.772641645977387e-05,0.0006579079627083183,5.2374835818587576e-05,1.430754204793133,-0.00020905282005929853,-0.0006307971535871332,-0.00041881884125748306,1.1532568272976007,-0.0001226101037527058,-9.356465133063134e-05,-0.000519141974748263,0.779494170455859,0.000276139620334526,-0.0011299853270659442,1.0048215979200241,0.0006239013785736536,-0.0012958164852151371,0.6900560242213089,1.0,1.12897,1.13085,1.12833,1.13022
2022-04-01 10:00:00,0.00029999999999996696,0.00012999999999996348,-0.0010299999999998644,-0.0007599999999998719,-0.0012099999999999334,-0.0011200000000000099,65.8823529411757,42.74804658705983,47.058823529411214,36.473536783138336,47.058823529411214,36.47353678313831,43.07692307692452,33.607427055707745,43.07692307692452,33.60742705570775,43.07692307692452,33.60742705570775,52.941176470588786,52.941176470588786,56.92307692307548,56.92307692307548,56.92307692307548,-0.00014163804397855775,-0.000371714311000854,-0.00015933997840064177,-0.00025668941465953376,-48.491573721998506,-238676.94714441683,-208518.54607809708,-188998.63614115652,-164947.31146506444,-0.0006163423286316139,0.03485923317533198,1.1309504436619267,1.1299046666666668,1.128858889671407,1.1296,1.130715,1.12985,1.128895,0.0006899999999999684,9.199999999995879e-05,-1.99999999999978e-05,-6.781818181818875e-05,-4.2563909774436964e-05,-0.0002219065628476067,-0.00010788155821989937,0.00025690937266148375,-0.0006855802698768277,1.485231277422855,-5.634180027002362e-05,-0.0003491064473966219,-0.00044758218518369035,1.276926173109435,-0.0001833370475028614,2.8121670271235464e-05,0.0005398169646249689,1.164743093769421,-0.0012915900466707207,0.001803013345915373,0.6508450400972353,-7.753508254470302e-05,-0.0009268758629374942,1.3104154297718642,0.0,1.13023,1.13058,1.12946,1.12948
2022-04-01 11:00:00,-0.0013500000000001844,-0.0015500000000001624,-0.0017200000000001658,-0.0021700000000000053,-0.002610000000000001,-0.0030600000000000627,-27.777777777785122,38.75194522252984,-27.777777777785122,32.477435418608344,-27.777777777785122,32.47743541860832,-27.777777777785122,28.945868945867215,-26.61596958175547,29.333138344543773,-26.61596958175547,29.333138344543773,127.77777777778512,127.77777777778512,127.77777777778512,126.61596958175546,126.61596958175546,-0.0023004167293384156,-0.001779327927481381,-0.002009027347552876,-0.0017970008675178355,-58.17022822499945,-246093.54063330643,-215935.13956698668,-196415.22963004612,-172363.90495395404,-0.0007050300818480792,0.05245494917668105,1.1313429818086336,1.1297693333333332,1.1281956848580328,1.1298650000000001,1.13012,1.128555,1.1285349999999998,0.00025999999999992696,0.00041199999999996795,0.00010599999999996169,-5.3696969696974284e-05,3.212030075187827e-05,-0.00021302780867630563,-0.00019140106782535577,-0.0008275190339623039,-0.00035290153179607536,1.4618831421131204,-8.608353893212418e-05,-0.00016849988620490328,0.0002728216884870082,0.920067228270189,-0.0001839980763078345,-0.0002623316005973034,-0.00048627659601755124,0.888873568242223,-0.0006285232509270321,0.0013819989039130585,1.018176834082518,-0.0013633655914862379,0.0019239087076617313,0.6680130035282664,1.0,1.1295,1.12966,1.12761,1.12763
2022-04-01 12:00:00,-0.0028999999999999027,-0.0016599999999999948,-0.0018599999999999728,-0.002769999999999939,-0.0024799999999998157,-0.0029199999999998116,-40.0793650793656,-0.658263305325003,-40.0793650793656,-6.932773109246497,-40.0793650793656,-6.932773109246521,-40.0793650793656,-8.260073260075407,-40.0793650793656,-7.872803861398846,-38.403041825094675,-7.314029443308537,140.0793650793656,140.0793650793656,140.0793650793656,140.0793650793656,138.40304182509468,-0.002901114452503051,-0.0025746971855285807,-0.0020537516376897755,-0.002283387910434379,-62.61941072899915,-266719.9018297334,-223642.43831857402,-204122.52838163346,-180071.20370554138,-0.0007889131943690231,0.06715462690947446,1.1316119721406175,1.1295973333333333,1.1275826945260492,1.128575,1.12901,1.127475,1.1274250000000001,-0.0005949999999999012,-0.00014699999999998604,9.00000000000123e-05,-7.551515151514697e-05,3.367669172932389e-05,-0.00021352836484983098,-0.00027488617983787296,-0.0002488243092128335,0.0009958614714956498,1.4169963672793915,-6.1021702798858536e-05,-0.0003909691501379197,0.0005702768915489186,1.3343222690183687,-0.00021370277707992503,-0.0005610811187426306,0.00010628798364752634,0.8690760878996426,0.000527723138485721,-0.0014023609169747004,0.47622430518901127,-0.00031606529412057845,0.001105162440795506,1.1917715898460242,1.0,1.12765,1.12836,1.12724,1.12732
2022-04-01 13:00:00,-0.0014600000000000168,-0.0021999999999999797,-0.0009600000000000719,-0.002489999999999881,-0.0020700000000000163,-0.0017799999999998928,13.804713804714913,-18.01747635081193,12.654320987655336,-18.400940623165123,12.654320987655336,-18.400940623165145,12.654320987655336,-18.40094062316513,12.654320987655336,-18.013671224488572,12.654320987655336,-17.454896806398263,87.34567901234466,87.34567901234466,87.34567901234466,87.34567901234466,87.34567901234466,-0.0023613899477309876,-0.0022819741730055075,-0.001955354219937575,-0.0014340851952834132,-59.26336565899952,-269596.5118897334,-227113.09579837188,-207703.4935797815,-183652.16890368942,-0.0008120406908007638,0.07241172695817459,1.1316616851420787,1.1294893333333333,1.127316981524588,1.127485,1.128685,1.1276700000000002,1.12728,-0.0011099999999999444,-0.0008389999999999454,-0.0004589999999999872,-0.00014921212121211637,1.736842105262516e-06,-0.0002169699666295864,-0.0002947041168153104,0.0008927774780076021,0.0005203064944354331,1.4383718480997756,-7.155080616501282e-06,0.0003515203083584954,-9.841329646620305e-05,0.9073670897512967,-0.00021609186514647593,-0.00042751010622741703,0.000492414232803516,0.8961670889235723,0.0011139268635188718,-0.0026235879887946487,0.7714117860282186,0.0006960784609182213,0.0015919759441207569,-0.5905801063557407,1.0,1.12732,1.12901,1.12732,1.12802
2022-04-01 14:00:00,0.0008900000000000574,-0.0009600000000000719,-0.0017000000000000348,-0.0008300000000001084,-0.0019899999999999363,-0.0015700000000000713,52.89256198346698,8.87263690293877,38.32335329341277,3.6327697339008402,35.45706371191098,2.67733987340022,35.45706371191098,2.677339873400232,35.45706371191098,2.6773398734002414,35.45706371191098,3.23611429149055,64.54293628808902,64.54293628808902,64.54293628808902,64.54293628808902,64.54293628808902,-0.0015218006795016492,-0.0019191820923506932,-0.0018397311162215476,-0.0015129663873725704,-55.39463133500017,-263051.660589734,-226818.6075396946,-208892.2789456498,-185132.76776657035,-0.0007963534951347384,0.07284027608482234,1.1315605416158778,1.1293753333333332,1.1271901250507885,1.1276700000000002,1.1289250000000002,1.12827,1.1275400000000002,-0.0003250000000000197,-0.0006009999999999627,-0.0005899999999999573,-0.0001899393939393881,-3.2496240601505125e-05,-0.00021072969966629297,-0.00020342104630235652,0.0004316280021934725,-0.0010430011872312195,1.376326712692728,-0.00010013864052809955,0.0006240572634082252,0.0003042461242778356,1.4015022258309378,-0.0002300639160245759,6.0597107361812084e-05,0.0006831471697841241,0.9020484941595053,-0.00038685624124337856,-0.0013339492325982387,1.4357432904700425,0.0005719941943020637,-0.0016603876441397525,0.7149172604462698,1.0,1.12802,1.12884,1.12776,1.12852
2022-04-01 15:00:00,0.003609999999999891,0.0033000000000000806,0.0014499999999999513,0.0017499999999999183,0.0015799999999999148,0.00042000000000008697,208.474576271179,91.72395068645363,152.47933884296842,67.81900437467884,110.47904191617015,52.863475538578804,102.21606648199675,50.10915039385435,102.21606648199675,50.10915039385436,102.21606648199675,50.10915039385436,-2.216066481996743,-2.216066481996743,-2.216066481996743,-2.216066481996743,-2.216066481996743,0.001000177022481922,0.000610489807474589,0.00021225977058258053,0.0002918804174773938,-35.43879084499976,-237444.09639210123,-202014.73800410255,-192852.58216548557,-175666.80609231847,-0.0006414598249360193,0.07479685362484531,1.1316412389420787,1.1293973333333334,1.127153427724588,1.12829,1.13055,1.129725,1.1280700000000001,0.00024000000000001795,-0.00018100000000000893,-0.00041299999999997453,-0.00021248484848483695,-5.809022556390986e-05,-0.0002043515016685171,-7.585453646293256e-05,-0.0010178857311428037,0.0006763522880626889,1.04925882449607,5.870807157044757e-05,-0.00032800452562627163,-0.0005633588682216935,1.2748114849984185,-0.00019007228531322856,0.0006242360400786691,0.0005034152544264349,0.8993860353312233,-0.0007181777715460529,0.0022064136419876978,0.7757463897825194,0.00015631484345104317,-0.0014630721839295326,1.00464971581895,1.0,1.12856,1.13226,1.12838,1.13093
